Feature,Importance
cat__Order State_Shanghái,0.00018375377252415143
cat__Order City_Bremen,0.0001833077406204366
cat__Order City_Lahore,0.00018326950686232767
cat__Customer City_Portland,0.000182800749250313
cat__Order City_Jacksonville,0.0001826589507147698
cat__Order City_Phoenix,0.00018259793192911426
cat__Order Country_Zambia,0.00018255505542997662
cat__Customer City_West Covina,0.00018242171445507154
cat__Order City_Medan,0.00018241197333605685
cat__Customer City_Denton,0.00018194961297573995
cat__Order State_Izmir,0.00018170884007101673
cat__Order City_Las Tunas,0.00018160233766020045
cat__Customer City_Far Rockaway,0.00018088741723914034
cat__Order State_Hubei,0.00018087657144517664
cat__Customer City_Glendale,0.00018001128338861197
cat__Order State_Wellington,0.00017995132257024013
cat__Customer City_Richardson,0.0001797877353573362
cat__Order City_Hanover,0.00017956404003405312
cat__Customer City_Troy,0.00017946409827995788
cat__Customer State_DE,0.00017941020878376994
cat__Customer City_Lockport,0.0001793474178165824
cat__Order State_Rabat-Salé-Zemur-Zaer,0.00017927426754875243
cat__Order State_Tasmania,0.00017882068584019459
cat__Order State_Tokio,0.00017873102623820812
cat__Customer City_Raleigh,0.00017849034648654975
cat__Order State_Wisconsin,0.0001784423425265736
cat__Customer City_Cerritos,0.000178326457561185
cat__Order City_Ankara,0.000177277503268783
cat__Order City_Alexandria,0.00017705014287764927
cat__Order City_Caloocan,0.00017673919008927419
cat__Customer City_Irving,0.0001765417860957839
cat__Order City_Bendigo,0.00017645424314372823
cat__Order State_Buenos Aires (provincia),0.000176129669460628
cat__Customer City_Sugar Land,0.00017545932801085282
cat__Order City_Amiens,0.00017533927405742372
cat__Customer City_Carlsbad,0.00017523517695949668
cat__Order City_Villahermosa,0.0001750977150870799
cat__Order State_Calabarzón,0.00017445710186123647
cat__Order State_Delaware,0.00017437599199010328
cat__Customer City_La Mirada,0.0001734678322959745
cat__Order City_Escuintla,0.00017335284334618931
cat__Order City_Hobart,0.00017216688082024583
cat__Order City_Seúl,0.00017209125251380447
cat__Order State_Rajastán,0.0001718879314967181
cat__Order City_Trier,0.00017176714461263483
cat__Order City_Aurora,0.000171654606558024
cat__Order City_Johannesburg,0.00017162813369693216
cat__Order City_Long Beach,0.00017155319250532818
cat__Order City_Gómez Palacio,0.00017152128094067846
cat__Order City_Basildon,0.00017109329059587374
cat__Category Name_Video Games,0.00017104515098076656
cat__Customer City_Roseville,0.00017096861786582523
cat__Order City_Gateshead,0.00017071904313698867
cat__Order State_Sichuan,0.00017031201072735162
cat__Customer City_Colorado Springs,0.00017019212073494084
cat__Customer City_Findlay,0.0001701456442664289
cat__Order State_Tabasco,0.0001696708821423264
cat__Customer City_Hickory,0.00016961650989773746
cat__Order City_Shenzhen,0.00016928213229591558
cat__Order State_Bolívar,0.0001691334950832781
cat__Customer City_El Cajon,0.00016888704715482242
cat__Order City_Cuscatancingo,0.0001687594312214209
cat__Order State_Escuintla,0.00016867088584011106
cat__Customer City_Eagle Pass,0.0001685647639420804
cat__Customer City_Dearborn,0.00016840283802222033
cat__Customer City_Tallahassee,0.00016765754899786432
cat__Customer City_Palatine,0.00016748224273057275
cat__Category Name_Crafts,0.0001669305501486758
cat__Customer City_Middletown,0.000166817580114127
cat__Order State_Las Tunas,0.0001660172420274525
cat__Order City_Chongqing,0.0001656106886082304
cat__Order Country_República Checa,0.00016559367350513416
cat__Customer City_Princeton,0.00016541831759120794
cat__Order City_San Luis Potosí,0.00016476496397204533
cat__Order Country_Camerún,0.0001647042044753469
cat__Order Country_Ecuador,0.00016287540753709404
cat__Order Country_Ghana,0.0001628329949062372
cat__Order Country_Mozambique,0.00016274391206803476
cat__Customer City_Clearfield,0.00016258553010604283
cat__Order State_Minnesota,0.00016243074604216967
cat__Order City_Le Mans,0.0001623634510534147
cat__Order City_Pirapora,0.000162330488162797
cat__Order City_Saltillo,0.000162240764181169
cat__Order City_Amsterdam,0.00016165117073342107
cat__Customer City_Eugene,0.0001612789026277778
cat__Order City_Naples,0.0001607338400214576
cat__Order City_Stuttgart,0.00016045535599570215
cat__Order City_Mulhouse,0.000160272031962818
cat__Order State_Querétaro,0.00016002825345334563
cat__Customer City_Flushing,0.00015972444019734088
cat__Customer City_Revere,0.0001591981966174058
cat__Order City_Salvador,0.00015897842736300124
cat__Order Country_Portugal,0.00015895827371017776
cat__Order State_Holguín,0.00015892867706483995
cat__Order State_Santa Fe,0.0001588905398551691
cat__Customer City_Highland,0.00015884201703709018
cat__Order State_Seúl,0.0001587129762694922
cat__Customer City_Enfield,0.000158649584961813
cat__Order State_Yoro,0.00015840063683396488
cat__Customer State_AR,0.00015824318177509432
cat__Order State_Quintana Roo,0.00015822353972181822
cat__Customer City_Diamond Bar,0.00015796474478733415
cat__Order City_Nice,0.00015776194145669065
cat__Order City_Presidente Dutra,0.00015762455950771976
cat__Customer City_Beloit,0.0001575409048933556
cat__Order City_Irapuato,0.00015747649323820094
cat__Order State_Castilla-La Mancha,0.0001573389546421061
cat__Order Country_Suiza,0.00015719827540772106
cat__Order City_Coimbatore,0.00015701420044006545
cat__Order City_El Progreso,0.00015684105754687182
cat__Customer State_RI,0.00015673527670224643
cat__Customer City_Rego Park,0.00015635190553003946
cat__Customer City_Mount Pleasant,0.00015631119843613828
cat__Customer City_Greenville,0.0001561264526691621
cat__Order City_Manzanillo,0.00015606776088144115
cat__Order City_Gorakhpur,0.0001558471985324611
cat__Customer City_Augusta,0.00015564033994146313
cat__Customer City_Newburgh,0.00015539582833843486
cat__Order City_Fairfield,0.0001552991959141671
cat__Order City_Hermosillo,0.0001552232176908287
cat__Order State_Véneto,0.00015514660403478876
cat__Customer City_Quincy,0.0001547466702435739
cat__Customer City_Cumberland,0.0001546115945211135
cat__Customer City_Mentor,0.00015440957599156013
cat__Customer City_Union City,0.00015436408200619905
cat__Category Name_Cameras ,0.00015420488614298464
cat__Customer City_Carolina,0.00015377977513592086
cat__Order City_Tamworth,0.0001535329059254843
cat__Customer City_Dorchester Center,0.00015347182610648007
cat__Order State_Colima,0.00015300527766359213
cat__Customer City_Hollywood,0.00015280943197528696
cat__Order State_Castilla y León,0.0001525372884893356
cat__Order State_Huehuetenango,0.00015230056724976462
cat__Order State_Chongqing,0.0001522488786273566
cat__Order State_Meca,0.00015224143453942656
cat__Customer City_Ann Arbor,0.0001521988954173706
cat__Category Name_Music,0.00015211044935263752
cat__Order City_Mackay,0.0001520910822050784
cat__Customer City_Milford,0.000152071089416825
cat__Order City_Camagüey,0.00015204915880312584
cat__Customer City_Brighton,0.00015186295730848108
cat__Order City_Tokio,0.00015174078990513794
cat__Order Country_Angola,0.00015169287844630236
cat__Order City_Montpellier,0.00015129544431354816
cat__Customer City_Clarksville,0.00015127738539654878
cat__Order City_Tuxtla Gutiérrez,0.00015093356997040842
cat__Customer City_Hampton,0.00015083783877749908
cat__Customer State_WV,0.0001505961844269669
cat__Order State_Camagüey,0.00015053678706860283
cat__Order City_Jeddah,0.00014979188152329504
cat__Customer City_Jackson,0.0001497888090803271
cat__Order State_Distrito Capital,0.0001497737054816222
cat__Order State_Jilin,0.00014968732862646615
cat__Category Name_Consumer Electronics,0.00014946810712042913
cat__Order City_Leipzig,0.00014939919083502165
cat__Order City_Cuajimalpa,0.00014931304450282806
cat__Order City_Bekasi,0.00014883800810527468
cat__Order State_Jorasán Razaví,0.00014862614834722113
cat__Order State_Utrecht,0.00014852745399634578
cat__Order City_Atlixco,0.000148377242825902
cat__Order City_Florence,0.00014813279668910844
cat__Order State_Oklahoma,0.00014805751401020565
cat__Customer City_San Benito,0.00014802970467284334
cat__Order City_Edinburgh,0.00014793047112584103
cat__Order City_Medellín,0.00014769118709151777
cat__Order State_Guantánamo,0.00014727134795975764
cat__Order City_Auburn,0.00014700788258147174
cat__Order City_Holguín,0.00014694704319493849
cat__Order City_Queanbeyan,0.00014685953668138656
cat__Customer City_Freeport,0.00014680893051876337
cat__Order City_Brest,0.0001467893649186279
cat__Order City_Maracaibo,0.00014667871573035513
cat__Category Name_Pet Supplies,0.0001461704765732391
cat__Customer City_Hyattsville,0.0001460729965148812
cat__Order Country_Bolivia,0.00014536265265628517
cat__Order Country_Bielorrusia,0.00014501737045609882
cat__Customer City_Compton,0.000144985094739622
cat__Order City_Portsmouth,0.0001447906513875412
cat__Order State_Pinar del Río,0.00014477046847310643
cat__Order City_Northampton,0.0001446635864454089
cat__Order City_Seville,0.00014465573741647097
cat__Order State_Brandenburgo,0.00014448872121711691
cat__Order City_The Hague,0.00014444792021526856
cat__Order City_Estelí,0.00014427467477044295
cat__Customer City_Lawrence,0.00014421145139845815
cat__Order State_San Pedro de Macorís,0.0001440011768280551
cat__Customer City_Endicott,0.00014393520909356013
cat__Order City_Reggio nell'Emilia,0.0001438225520956454
cat__Order City_Manchester,0.00014380423339590634
cat__Order City_San Jose,0.00014377814959647584
cat__Order City_Newark,0.00014365011244283935
cat__Order City_Choluteca,0.00014352685776516672
cat__Category Name_Men's Golf Clubs,0.00014342705747122576
cat__Order City_Reims,0.0001432319114834134
cat__Order State_Cabo Occidental,0.0001429204590093744
cat__Order City_Townsville,0.00014252991496651032
cat__Customer State_OK,0.00014240286590977717
cat__Order State_Oslo,0.0001422517932457648
cat__Order Country_Hungría,0.00014220519929968929
cat__Order City_Celaya,0.00014219053279104584
cat__Order Country_Finlandia,0.00014205997928011822
cat__Customer City_Oak Lawn,0.00014196836143512195
cat__Customer City_Provo,0.00014155965521429607
cat__Customer City_Reynoldsburg,0.00014147912177675577
cat__Order City_Guantánamo,0.00014131855465413803
cat__Order City_Harrow,0.00014110418687839218
cat__Order State_Quezaltenango,0.00014101350660825597
cat__Order City_Oslo,0.00014093308663265796
cat__Order State_Lisboa,0.00014091680583454302
cat__Order State_Choluteca,0.00014091095617461041
cat__Customer City_Grand Prairie,0.00014084648612875764
cat__Customer City_Daly City,0.00014061029647099142
cat__Order State_Yogyakarta,0.00014050215924115813
cat__Order City_San Pedro de Macorís,0.0001404200699554083
cat__Order State_Risaralda,0.00014029010568682003
cat__Order City_Dortmund,0.00014003688645757137
cat__Customer City_Pekin,0.00014002440416632344
cat__Order City_Cagnes-sur-Mer,0.00013945060872176294
cat__Customer City_Henrico,0.0001391178940016373
cat__Customer City_Silver Spring,0.00013884784472683183
cat__Customer City_Morristown,0.0001387241802284939
cat__Order State_Antioquía,0.00013857476646095704
cat__Order State_Liaoning,0.00013845765755023348
cat__Customer City_Peoria,0.00013796680319659888
cat__Customer City_North Hollywood,0.00013727247343423436
cat__Order City_Limeira,0.00013723596189965241
cat__Customer City_Canton,0.00013721311065010493
cat__Order City_Villemomble,0.00013718259815282048
cat__Customer City_Bellflower,0.00013718191763305757
cat__Customer City_Fort Washington,0.00013714891309588205
cat__Order City_Villa Canales,0.00013696314575396726
cat__Customer City_Carson,0.0001369386240086757
cat__Order City_Cape Town,0.00013690508581475566
cat__Order City_Milpa Alta,0.00013667597464637283
cat__Order State_Chhattisgarh,0.00013660339362904844
cat__Customer City_Mesa,0.00013653518992285196
cat__Customer City_York,0.00013647303254918797
cat__Order State_Matanzas,0.00013635089156128818
cat__Customer City_Harvey,0.00013630361519845397
cat__Order City_Bochum,0.00013618972041583644
cat__Order State_Cuscatlán,0.00013584805183049326
cat__Customer City_Pico Rivera,0.00013579889014162967
cat__Order State_Alejandría,0.0001353250609681956
cat__Customer City_Salem,0.00013530846091753697
cat__Order City_Nuremberg,0.00013520932941763045
cat__Customer City_Ypsilanti,0.0001351974937375558
cat__Customer City_Pawtucket,0.0001351679234818738
cat__Order State_Campeche,0.00013513892222821202
cat__Order City_Cleveland,0.0001348653261252358
cat__Order City_Roseville,0.00013469938985743955
cat__Order State_Hunan,0.00013461500127961577
cat__Order City_Austin,0.00013448264398313036
cat__Department Name_Pet Shop,0.000134324734518027
cat__Order City_Erlangen,0.00013428363993567006
cat__Customer City_Marrero,0.00013423050135372605
cat__Order State_Liguria,0.000134165706385999
cat__Order City_Tulsa,0.0001341454768608901
cat__Customer City_Mount Prospect,0.00013414118065188226
cat__Customer City_Baytown,0.0001341099194183193
cat__Order City_San Martín,0.00013407360088073754
cat__Order State_Budapest,0.00013404061956255643
cat__Order City_La Seyne-sur-Mer,0.00013375822461332112
cat__Order City_Pforzheim,0.00013370673775316814
cat__Order State_Zhejiang,0.00013366395225186307
cat__Customer City_Murfreesboro,0.00013356918944889895
cat__Order State_Misuri,0.00013339730900085702
cat__Customer City_Kaneohe,0.00013337080785373126
cat__Customer City_Decatur,0.0001332124440893385
cat__Order State_Bihar,0.00013289025369178441
cat__Customer City_Opelousas,0.00013287297776548465
cat__Order City_Valladolid,0.00013280669890967817
cat__Customer City_Sheboygan,0.00013275174178209863
cat__Order State_Connecticut,0.00013261454768953118
cat__Order State_Uusimaa,0.00013251132423282495
cat__Customer City_Round Rock,0.00013247726470235675
cat__Order City_Izmir,0.00013227624150873214
cat__Order State_Chiapas,0.00013194142624692917
cat__Order City_Bundaberg,0.00013160019053960268
cat__Category Name_Tennis & Racquet,0.000131455961279888
cat__Customer City_O Fallon,0.0001314187672607736
cat__Customer City_Perth Amboy,0.00013112221066441173
cat__Order State_Auvernia,0.0001310852080801168
cat__Order City_Elx,0.00013099463499470843
